"Kuncl Funeral Home, Crete, Nebraska","131 W 12th StreetCrete, Nebraska 68333Phone: 402-826-5178"
"Wintz Funeral Home, Crofton, Nebraska","1118 W 2nd StreetCrofton, Nebraska 68730Phone: 402-388-4303"
"Blase Wetzel Strauser Memorial, Curtis, Nebraska","317 Center AvenueCurtis, Nebraska 69025Phone: 308-367-4177"
"Urbauer-Price Funeral Home, Davenport, Nebraska","100 S Linden AveDavenport, Nebraska 68335Phone: (402) 364-2114"
"Chermok Funeral Home Inc, David City, Nebraska","515 C StDavid City, Nebraska 68632Phone: (402) 367-3224"
"Kracl Funeral Home, David City, Nebraska","1954 Industrial DrDavid City, Nebraska 68632Phone: (402) 367-3377"
"Griffiths-Hovendick Chapel Inc, De Witt, Nebraska","203 W Fillmore AvenueDe Witt, Nebraska 68341Phone: 402-683-5005"
"Ahrendts Funeral Home & Mnmnt, Deshler, Nebraska","315 1st StreetDeshler, Nebraska 68340Phone: 402-365-7257"
"Deshler Memorial Funeral Home, Deshler, Nebraska","419 4th StreetDeshler, Nebraska 68340Phone: 402-365-4441"
"Humlicek Funeral Homes, Dodge, Nebraska","409 2nd StreetDodge, Nebraska 68633Phone: 402-693-2335"
"Livingston Butler Volland, Doniphan, Nebraska","123 W Plum StreetDoniphan, Nebraska 68832Phone: 402-845-6820"
"Urbauer-Williams Funeral Home, Edgar, Nebraska","219 N C StEdgar, Nebraska 68935Phone: (402) 224-5315"
"Huffman-Levander Funeral Home, Elgin, Nebraska","107 Pine StreetElgin, Nebraska 68636Phone: 402-843-5400"
"Reichmuth Funeral Homes, Elkhorn, Nebraska","21901 W Maple RoadElkhorn, Nebraska 68022Phone: 402-289-2222"
"Fusselman-Wymore Funeral Homes, Elmwood, Nebraska","113 W D StreetElmwood, Nebraska 68349Phone: 402-994-6575"
"Hammons Family Funeral Service, Elmwood, Nebraska","132 N 4th StreetElmwood, Nebraska 68349Phone: 402-994-2424"
"Elwood Funeral Home, Elwood, Nebraska","302 Smith AveElwood, Nebraska 68976Phone: (308) 785-2514"
"Bauer Memorial Homes, Ewing, Nebraska","Po Box 38Ewing, Nebraska 68735Phone: (402) 626-7626"
"Farmer Funeral Home, Exeter, Nebraska","305 S Burlington AvenueExeter, Nebraska 68351Phone: 402-266-3621"
"Gerdes-Meyer Funeral Home, Fairbury, Nebraska","2414 H StreetFairbury, Nebraska 68352Phone: 402-729-5656"
"Dorr & Clark Funeral Home, Falls City, Nebraska","2303 Harlan StreetFalls City, Nebraska 68355Phone: 402-245-2424"
"Hall Funeral Home, Falls City, Nebraska","2403 Harlan StFalls City, Nebraska 68355Phone: (402) 245-3131"
"Metcalf Funeral Home, Firth, Nebraska","309 Nemaha StreetFirth, Nebraska 68358Phone: 402-474-6161"
"Sievers Sprick Funeral Home, Fort Calhoun, Nebraska","214 S 14th StFort Calhoun, Nebraska 68023Phone: (402) 468-5678"
"Hutchins Funeral Home, Franklin, Nebraska","1402 M StreetFranklin, Nebraska 68939Phone: 308-425-6872"
"Bader Funeral Home, Fremont, Nebraska","904 N Bell StFremont, Nebraska 68025Phone: (402) 721-2510"
"Dugan Funeral Chapel, Fremont, Nebraska","751 N Lincoln AvenueFremont, Nebraska 68025Phone: 402-721-2880"
"Ludvigsen Mortuary, Fremont, Nebraska","1249 E 23rd StreetFremont, Nebraska 68025Phone: 402-721-4440"
"Moser Memorial Chapel, Fremont, Nebraska","2170 N Somers AvenueFremont, Nebraska 68025Phone: 402-721-4490"
"Lauber-Moore Funeral Homes, Friend, Nebraska","814 Maple StreetFriend, Nebraska 68359Phone: 402-947-2141"
"Palmer Funeral Home, Fullerton, Nebraska","210 Irving StreetFullerton, Nebraska 68638Phone: 308-536-2361"
"Farmer & Son Funeral Homes Inc, Geneva, Nebraska","242 N 10th StreetGeneva, Nebraska 68361Phone: 402-759-3617"
"Hasch Patrick Funeral Chapel, Genoa, Nebraska","420 Willard AveGenoa, Nebraska 68640Phone: (402) 993-2212"
"Rice Funeral Home, Genoa, Nebraska","726 Willard AveGenoa, Nebraska 68640Phone: (402) 993-2244"
"Godberson Mortuaries, Gibbon, Nebraska","719 Front StreetGibbon, Nebraska 68840Phone: 308-468-5235"
"Cicmanec Chamberlain Pier Funeral, Gordon, Nebraska","101 N Main StGordon, Nebraska 69343Phone: (308) 282-2737"
"Blase Strauser Memorial Chapel, Gothenburg, Nebraska","620 10th StreetGothenburg, Nebraska 69138Phone: 308-537-2313"
"All Faiths Funeral Home, Grand Island, Nebraska","2929 S Locust StGrand Island, Nebraska 68802Phone: (308) 398-2929"
"Apfel Funeral Home, Grand Island, Nebraska","1123 W 2nd StreetGrand Island, Nebraska 68801Phone: 308-384-0590"
"Curran Funeral Chapel, Grand Island, Nebraska","3005 S Locust StGrand Island, Nebraska 68802Phone: (308) 384-8862"
"Kleine Funeral Home, Grand Island, Nebraska","3213 W North Front StreetGrand Island, Nebraska 68803Phone: 308-389-4656"
"Livingston-Sondermann Funeral, Grand Island, Nebraska","601 N Webb RoadGrand Island, Nebraska 68803Phone: 308-382-7070"
"Bullock-Long Funeral Home, Grant, Nebraska","409 Warren AvenueGrant, Nebraska 69140Phone: 308-352-4456"
"T J Finn & Sons Mortuary, Greeley, Nebraska","103 S Galway StreetGreeley, Nebraska 68842Phone: 308-428-2555"
"Roeder Mortuary Inc, Gretna, Nebraska","11710 Standing Stone DriveGretna, Nebraska 68028Phone: 402-332-0090"
"Solt Funeral Home, Hampton, Nebraska","120 N 3rd StHampton, Nebraska 68843Phone: (402) 725-3616"
"Wintz Funeral Home, Hartington, Nebraska","203 West FranklinHartington, Nebraska 68739Phone: (402) 254-6547"
"Alberding-Wilson Funeral Home, Harvard, Nebraska","512 North Harvard AvenueHarvard, Nebraska 68944Phone: (402) 772-3181"
"Brand-Wilson Mortuary, Hastings, Nebraska","505 North BellevueHastings, Nebraska 68901Phone: (402) 462-5169"
"DE Witt Funeral & Cremation, Hastings, Nebraska","1247 N Burlington AveHastings, Nebraska 68902Phone: (402) 462-4444"
"Livingston-Butler-Volland Funeral Home, Hastings, Nebraska","1225 North Elm AvenueHastings, Nebraska 68901Phone: (402) 462-2147"
"Chamberlain Chapel, Hay Springs, Nebraska","115 North Main StreetHay Springs, Nebraska 69347Phone: (308) 638-7625"
"Hebron Memorial Funeral Home, Hebron, Nebraska","330 N 5th StreetHebron, Nebraska 68370Phone: (402) 768-6165"
"Price Funeral Home, Hebron, Nebraska","210 S 3rd StreetHebron, Nebraska 68370Phone: (402) 768-6211"
"Vogel Kenneth Funeral Director, Hebron, Nebraska","520 Union AveHebron, Nebraska 68370Phone: (402) 768-6245"
"Bates-Gould Funeral Home, Hemingford, Nebraska","521 Shoshone AveHemingford, Nebraska 69348Phone: (308) 487-3965"
"Lewis Funeral Chapel & Cremation Service, Henderson, Nebraska","1048 North Main StreetHenderson, Nebraska 68371Phone: (402) 723-4444"
"Metz Mortuary, Henderson, Nebraska","936 North Main StreetHenderson, Nebraska 68371Phone: (402) 723-4942"
"Butherus-Maser & Love Funeral, Hickman, Nebraska","211 E 1st StreetHickman, Nebraska 68372Phone: 402-792-2470"
"Jelden-Layton Funeral Home, Hildreth, Nebraska","212 Block AvenueHildreth, Nebraska 68947Phone: 308-938-2195"
"Nelson-Harris Funeral Home, Holdrege, Nebraska","401 Burlington StHoldrege, Nebraska 68949Phone: (308) 995-4114"
"Hooper Funeral Chapel, Hooper, Nebraska","108 E Elk StreetHooper, Nebraska 68031Phone: 402-654-2345"
"Wherry Brothers Mortuary, Humboldt, Nebraska","207 Nemaha StreetHumboldt, Nebraska 68376Phone: 402-862-2915"
"Duesman Furniture & Funeral Home, Humphrey, Nebraska","400 Main StreetHumphrey, Nebraska 68642Phone: 402-923-1212"
"Liewer Funeral Home, Imperial, Nebraska","841 Court StreetImperial, Nebraska 69033Phone: 308-882-4642"
"Carpenter Funeral Chapel, Indianola, Nebraska","104 3rd StIndianola, Nebraska 69034Phone: (308) 364-2416"
"Casey-Witzenburg-Hall Mortuary, Johnson, Nebraska","205 Main StreetJohnson, Nebraska 68378Phone: (402) 868-3135"
"Hemmingsen Funeral Home, Johnson, Nebraska","303 Chestnut StreetJohnson, Nebraska 68378Phone: 402-868-4535"
"Horner Lieske Horner Mortuary, Kearney, Nebraska","2421 Avenue AKearney, Nebraska 68847Phone: 308-237-2259"
"O'Brien-Straatmann-Apfel Funeral Home, Kearney, Nebraska","4115 Avenue NKearney, Nebraska 68847Phone: (308) 234-3500"
"Jackson-Wilson Funeral Home, Kenesaw, Nebraska","209 N Smith AvenueKenesaw, Nebraska 68956Phone: (402) 752-3398"
"Cantrell Funeral Home, Kimball, Nebraska","609 S Walnut StreetKimball, Nebraska 69145Phone: (308) 235-3712"
"Bethany Funeral Home, La Vista, Nebraska","8201 Harrison StLa Vista, Nebraska 68128Phone: (402) 593-6100"
"Schumacher-Hasemann Funeral Home Inc, Laurel, Nebraska","116 E 2nd StLaurel, Nebraska 68745Phone: (402) 256-3782"
"Leigh Memorial Chapel, Leigh, Nebraska","325 North Main StreetLeigh, Nebraska 68643Phone: (402) 487-2786"
"Reynolds-Love Funeral Home, Lexington, Nebraska","106 W 8th StLexington, Nebraska 68850Phone: (308) 324-2221"
"Alternative Funeral & Cremation, Lincoln, Nebraska","245 N 27th Street # BLincoln, Nebraska 68503Phone: 402-429-1450"
"Aspen Aftercare Cremation & Burial Services, Lincoln, Nebraska","4822 Cleveland AveLincoln, Nebraska 68504Phone: (402) 464-3111"
"Butherus-Maser & Love Funeral Home, Lincoln, Nebraska","4040 A StLincoln, Nebraska 68510Phone: (402) 488-0934"
"Lincoln Memorial Funeral Home & Park, Lincoln, Nebraska","6800 S 14th StLincoln, Nebraska 68512Phone: (402) 423-1515"
"Metcalf Funeral Home, Lincoln, Nebraska","245 N 27th StLincoln, Nebraska 68503Phone: (402) 474-6161"
"Roper & Sons Funeral Service, Lincoln, Nebraska","4300 O StreetLincoln, Nebraska 68510Phone: 402-476-1225"
"Trump Memorials Inc, Lincoln, Nebraska","1600 W O StLincoln, Nebraska 68528Phone: (402) 476-1501"
"Wadlow Rozanek Colonial Chapel, Lincoln, Nebraska","5200 R StreetLincoln, Nebraska 68504Phone: 402-467-5200"
"Wyuka Cemetery & Funeral Home, Lincoln, Nebraska","3600 O StreetLincoln, Nebraska 68510Phone: 402-474-3600"
"Fusselman-Wymore Funeral Homes, Louisville, Nebraska","413 Elm StLouisville, Nebraska 68037Phone: (402) 234-3985"
"Higgins Funeral Home, Loup City, Nebraska","321 O StLoup City, Nebraska 68853Phone: (308) 745-0745"
"Peters Funeral Home, Loup City, Nebraska","123 N 7th StLoup City, Nebraska 68853Phone: (308) 745-0344"
"Brockhaus-Thenhaus Funeral Home, Lynch, Nebraska","4th & Adams StLynch, Nebraska 68746Phone: (402) 569-2777"
"Pelan Funeral Svc Lyons, Lyons, Nebraska","204 Main StLyons, Nebraska 68038Phone: (402) 687-2644"
"Resseguie Funeral Home, Madison, Nebraska","108 E 5th StMadison, Nebraska 68748Phone: (402) 454-2641"
"Carpenter-Breland Funeral Home, Mc Cook, Nebraska","305 W C StMc Cook, Nebraska 69001Phone: (308) 345-3838"
"Lauber-Moore Funeral Home, Milford, Nebraska","101 C StMilford, Nebraska 68405Phone: (402) 761-2424"
"Layton Funeral Home, Minden, Nebraska","336 North Nebraska AvenueMinden, Nebraska 68959Phone: (308) 832-2020"
"Jones Mortuary, Mitchell, Nebraska","1532 14th StreetMitchell, Nebraska 69357Phone: (308) 623-1133"
"Dugan-Kramer Morrill Chapel, Morrill, Nebraska","207 Main StreetMorrill, Nebraska 69358Phone: (308) 247-2057"
"Mullen Funeral Home, Mullen, Nebraska","105 E 2nd StMullen, Nebraska 69152Phone: (308) 546-2260"
"Gude Mortuary, Nebraska City, Nebraska","403 S 9th StNebraska City, Nebraska 68410Phone: (402) 873-6011"
"Marshall Dennis A Funeral Director, Nebraska City, Nebraska","136 Arbor View DrNebraska City, Nebraska 68410Phone: (402) 873-5332"
"Marshall Funeral Chapels, Nehawka, Nebraska","412 Washington StNehawka, Nebraska 68413Phone: (402) 227-2425"
"Beyer Funeral Home, Neligh, Nebraska","602 M StNeligh, Nebraska 68756Phone: (402) 887-4456"
"Snider Memorial Funeral Home, Neligh, Nebraska","503 E 2nd StNeligh, Nebraska 68756Phone: (402) 485-3323"
"Wintz Funeral Home, Neligh, Nebraska","1118 W 2ndNeligh, Nebraska 68756Phone: (402) 254-6547"
"Klawitter-Price Funeral Home, Nelson, Nebraska","466 S Main StNelson, Nebraska 68961Phone: (402) 225-3301"
"Newman Grove Memorial Funeral Home Inc, Newman Grove, Nebraska","206 N 3rd StNewman Grove, Nebraska 68758Phone: (402) 447-6011"
"Brockhaus Funeral Chapel, Niobrara, Nebraska","253 Apple St # 5Niobrara, Nebraska 68760Phone: (402) 857-3596"
"Home for Funerals, Norfolk, Nebraska","1203 W Norfolk AveNorfolk, Nebraska 68701Phone: (402) 371-3330"
"Howser-Fillmer Mortuary, Norfolk, Nebraska","901 N 13th StNorfolk, Nebraska 68701Phone: (402) 371-2960"
"Johnson-Stonacek Funeral Chapell, Norfolk, Nebraska","910 Park WayNorfolk, Nebraska 68701Phone: (402) 371-7676"
"Moser Memorial Chapel, North Bend, Nebraska","1040 Main StNorth Bend, Nebraska 68649Phone: (402) 652-8159"
"Adams & Swanson Funeral Home, North Platte, Nebraska","421 W 4th StNorth Platte, Nebraska 69103Phone: (308) 532-2044"
"Carpenter Memorial Chapel, North Platte, Nebraska","1616 W B StNorth Platte, Nebraska 69101Phone: (308) 534-6480"
"Odean Colonial Chapel, North Platte, Nebraska","302 S Sycamore StNorth Platte, Nebraska 69101Phone: (308) 532-1450"
"Palmquist-Pelan Funeral Home, Oakland, Nebraska","310 South Charde AvenueOakland, Nebraska 68045Phone: (402) 685-5673"
"Vance-Gerdes Funeral Home, Odell, Nebraska","401 Main StOdell, Nebraska 68415Phone: (402) 766-3668"
"Draucker Funeral Home, Ogallala, Nebraska","700 North Spruce StreetOgallala, Nebraska 69153Phone: (308) 284-4021"
"Gubser Funeral Home, Ogallala, Nebraska","602 North Spruce StreetOgallala, Nebraska 69153Phone: (308) 284-4055"
"Arbor Society, Omaha, Nebraska","2819 S 125th Avenue # 368Omaha, Nebraska 68144Phone: 402-393-0319"
"Boyd E Braman Mortuary Inc, Omaha, Nebraska","1702 N 72nd StreetOmaha, Nebraska 68114Phone: (402) 391-2171"
"Brewer-Korisko Mortuary, Omaha, Nebraska","5108 F StreetOmaha, Nebraska 68117Phone: (402) 731-1234"
"Crosby-Kunold-Burket-Swanson, Omaha, Nebraska","11902 W Center RoadOmaha, Nebraska 68144Phone: 402-333-7200"
"Crosby-Kunold-Burket-Swanson-Golden Chapel, Omaha, Nebraska","3166 Farnam StreetOmaha, Nebraska 68131Phone: (402) 345-1886"
"Cutler William A III Funeral Dir, Omaha, Nebraska","1627 S 91st AveOmaha, Nebraska 68124Phone: (402) 393-0611"
"DFS Memorials - Omaha, Omaha, Nebraska","911 North Linden StreetOmaha, Nebraska 68066Phone: 402-200-4454"
"Good Shepherd Funeral Home, Omaha, Nebraska","4425 S 24th StOmaha, Nebraska 68104Phone: (402) 505-9260"
"Heafey-Heafey-Hoffmann-Dworak & Cutler, Omaha, Nebraska","2466 South 16th StreetOmaha, Nebraska 68108Phone: (402) 346-1144"
"Heafey-Heafey-Hoffmann-Dworak & Cutler, Omaha, Nebraska","2466 South 16th StreetOmaha, Nebraska 68108Phone: (402) 346-1144"
"Jewish Funeral Home Inc, Omaha, Nebraska","4415 Cuming StOmaha, Nebraska 68131Phone: (402) 556-9392"
"John A Gentleman (Westside Chapel), Omaha, Nebraska","1010 N 72nd StreetOmaha, Nebraska 68114Phone: (402) 391-1664"
"John A Gentleman Mortuary, Omaha, Nebraska","14151 Pacific StreetOmaha, Nebraska 68154Phone: (402) 691-8000"
"John E Johnston & Son Mortuary, Omaha, Nebraska","1234 S 10th StreetOmaha, Nebraska 68108Phone: (402) 345-6111"
"Korisko Larkin & Staskiewicz Funeral Home, Omaha, Nebraska","5108 F StOmaha, Nebraska 68117Phone: (402) 731-1234"
"Kremer Funeral Home, Omaha, Nebraska","6302 Maple StreetOmaha, Nebraska 68104Phone: (402) 553-3155"
"Larkin Funeral Home, Omaha, Nebraska","4428 South 24th StreetOmaha, Nebraska 68107Phone: (402) 733-0493"
"Myers Funeral Home, Omaha, Nebraska","2416 N 22nd StreetOmaha, Nebraska 68110Phone: (402) 346-0248"
"Roeder Mortuary Inc, Omaha, Nebraska","4932 Ames AvenueOmaha, Nebraska 68104Phone: (402) 453-5600"
"Roeder Mortuary Inc, Omaha, Nebraska","4932 Ames AvenueOmaha, Nebraska 68104Phone: (402) 453-5600"
"Staskiewicz Mortuary, Omaha, Nebraska","4018 L StreetOmaha, Nebraska 68107Phone: (402) 731-4403"
"Thomas Funeral Home, Omaha, Nebraska","3920 N 24th StreetOmaha, Nebraska 68110Phone: (402) 453-7111"
"Troia Funeral Home, Omaha, Nebraska","1725 S 13th StOmaha, Nebraska 68109Phone: (402) 342-3655"
"Westlawn-Hillcrest Memorial Park, Funeral Home, Omaha, Nebraska","5701 Center StreetOmaha, Nebraska 68106Phone: (402) 556-2500"
"Biglin's Mortuary, Oneill, Nebraska","111 N 3rd StreetOneill, Nebraska 68763Phone: (402) 336-2360"
"Ashburn Mortuary, Orchard, Nebraska","State Highway 20 EastOrchard, Nebraska 68764Phone: 402-893-3605"
"Ord Memorial Chapel, Ord, Nebraska","Nw Highway 11Ord, Nebraska 68862Phone: (308) 728-5191"
"Mitchell Funeral Home, Orleans, Nebraska","113 N Orleans AvenueOrleans, Nebraska 68966Phone: 308-473-3086"
"Dubas Funeral Home, Osceola, Nebraska","211 N Main StOsceola, Nebraska 68651Phone: (402) 747-4441"
"Holechek Funeral Home, Oshkosh, Nebraska","212 West Avenue DOshkosh, Nebraska 69154Phone: (308) 772-3663"
"Ashburn Stanoscheck Mortuary, Osmond, Nebraska","State StreetOsmond, Nebraska 68765Phone: 402-748-3383"
"Stonacek Memorial Chapel, Osmond, Nebraska","307 N State StreetOsmond, Nebraska 68765Phone: 402-748-3998"
"Mitchell Nelson Bauer Funeral Home, Oxford, Nebraska","201 E Cornwall StreetOxford, Nebraska 68967Phone: 308-824-3373"
"Mitchell-Nelson Funeral Home, Oxford, Nebraska","709 E North RailwayOxford, Nebraska 68967Phone: (308) 824-3373"
"Palmer Funeral Home, Palmer, Nebraska","802 Templin StreetPalmer, Nebraska 68864Phone: 308-894-3105"
"Kahler Dolce Mortuary, Papillion, Nebraska","441 N Washington StPapillion, Nebraska 68046Phone: (402) 339-3232"
"Wherry Brothers Mortuaries, Pawnee City, Nebraska","919 G StreetPawnee City, Nebraska 68420Phone: (402) 852-2387"
"Munderloh Funeral Home, Pender, Nebraska","312 McCabe StreetPender, Nebraska 68047Phone: (402) 385-3093"
"Stonacek Memorial Chapel, Pierce, Nebraska","403 West Main StreetPierce, Nebraska 68767Phone: (402) 329-4270"
"Kuzelka-Minnick Funeral Home, Pilger, Nebraska","115 N Main StPilger, Nebraska 68768Phone: (402) 396-3531"
"Ashburn Mortuary, Plainview, Nebraska","205 N Elm StreetPlainview, Nebraska 68769Phone: 402-582-4712"
"Fusselman-Wymore Funeral Homes, Plattsmouth, Nebraska","306 N 7th StreetPlattsmouth, Nebraska 68048Phone: 402-296-4445"
"Roby Funeral Home, Plattsmouth, Nebraska","346 Avenue APlattsmouth, Nebraska 68048Phone: (402) 296-3123"
"Fox Funeral Home, Plymouth, Nebraska","116 Jefferson AvePlymouth, Nebraska 68424Phone: (402) 656-5205"
"Solt Funeral Home Inc, Polk, Nebraska","850 Park AvenuePolk, Nebraska 68654Phone: (402) 765-2181"
"Mohr Funeral Home, Ponca, Nebraska","218 East StreetPonca, Nebraska 68770Phone: (402) 755-2202"
"Kucera Funeral Home, Prague, Nebraska","220 W Center AvenuePrague, Nebraska 68050Phone: 402-663-4326"
"Johnson Funeral Home, Randolph, Nebraska","111 E Broadway StreetRandolph, Nebraska 68771Phone: 402-337-0711"
"Rasmussen Mortuary, Ravenna, Nebraska","311 Grand AveRavenna, Nebraska 68844Phone: (308) 452-3232"
"Williams Funeral Home, Red Cloud, Nebraska","241 West 4th AvenueRed Cloud, Nebraska 68970Phone: (402) 746-2500"
"Cicmanec-Chamberlain-Pier Funeral Home, Rushville, Nebraska","800 South LoofborrowRushville, Nebraska 69360Phone: (308) 327-2292"
"Miller-Levander Funeral Home, Saint Edward, Nebraska","608 Beaver StreetSaint Edward, Nebraska 68660Phone: 402-678-2424"
"Jacobsen-Greenway Funeral Home, Saint Paul, Nebraska","411 O StreetSaint Paul, Nebraska 68873Phone: (308) 754-4651"
"Peters Funeral Home, Saint Paul, Nebraska","302 2nd StreetSaint Paul, Nebraska 68873Phone: 308-754-5543"
"Rhoad Funeral Home, Sargent, Nebraska","207 N 2nd StreetSargent, Nebraska 68874Phone: 308-527-3625"
"Kracl Funeral Chapel Inc, Schuyler, Nebraska","1622 F StreetSchuyler, Nebraska 68661Phone: (402) 352-8700"
"Svoboda Funeral Home, Schuyler, Nebraska","905 A StreetSchuyler, Nebraska 68661Phone: 402-352-3860"
"Dugan-Kramer Funeral Chapel, Scottsbluff, Nebraska","3201 Avenue BScottsbluff, Nebraska 69361Phone: (308) 632-4101"
"Jolliffe Funeral Home, Scottsbluff, Nebraska","2102 BroadwayScottsbluff, Nebraska 69361Phone: 308-632-2121"
"Scribner Funeral Chapel, Scribner, Nebraska","509 Main StreetScribner, Nebraska 68057Phone: 402-664-2732"
"Volzke Mortuary, Seward, Nebraska","147 Main StSeward, Nebraska 68434Phone: (402) 643-2515"
"Wood-Zabka Funeral Home, Seward, Nebraska","410 Jackson AvenueSeward, Nebraska 68434Phone: (402) 643-2924"
"Gehrig & Son Funeral Home Inc, Sidney, Nebraska","1140 10th AvenueSidney, Nebraska 69162Phone: (308) 254-2055"
"Holechek Funeral Home, Sidney, Nebraska","1212 10th AvenueSidney, Nebraska 69162Phone: (308) 254-2233"
"Mohr Funeral Home, Sioux City, Nebraska","1000 W 29th StreetSioux City, Nebraska 68776Phone: 402-412-3131"
"Becker-Hunt Funeral Home, South Sioux City, Nebraska","204 E 15th StreetSouth Sioux City, Nebraska 68776Phone: (402) 494-5171"
"Dolce Scheef Mortuary, Spalding, Nebraska","421 N Walnut StreetSpalding, Nebraska 68665Phone: 308-497-2481"
"Brockhaus-Thenhaus Funeral, Spencer, Nebraska","204 S Thayer StreetSpencer, Nebraska 68777Phone: 402-589-0070"
"Schultz-Vogel-Johnson Mortuary, Stanton, Nebraska","804 Jackpine StreetStanton, Nebraska 68779Phone: (402) 439-2109"
"Forch Funeral Chapel Inc, Stratton, Nebraska","405 Bristol StreetStratton, Nebraska 69043Phone: (308) 276-2551"
"Palmer Funeral Home, Stromsburg, Nebraska","214 CommericalStromsburg, Nebraska 68666Phone: (402) 764-4411"
"Seger Funeral Home Inc, Stuart, Nebraska","202 E 2nd StreetStuart, Nebraska 68780Phone: 402-924-3158"
"Megrue-Price Funeral Home, Superior, Nebraska","750 North Commercial StreetSuperior, Nebraska 68978Phone: (402) 879-3900"
"Williams Funeral Home, Superior, Nebraska","814 Idaho StreetSuperior, Nebraska 68978Phone: (402) 879-3123"
"Kohler Mortuary, Sutton, Nebraska","106 South Maltby AvenueSutton, Nebraska 68979Phone: (402) 773-4758"
"Sutton Memorial Chapel, Sutton, Nebraska","106 S Maltby AvenueSutton, Nebraska 68979Phone: 402-773-4100"
"Fusselman Wymore Funeral Homes, Syracuse, Nebraska","644 Park StreetSyracuse, Nebraska 68446Phone: 402-269-2441"
"Wherry Brothers Mortuaries, Table Rock, Nebraska","424 Luzerne StreetTable Rock, Nebraska 68447Phone: (402) 839-2545"
"Casey-Witzenburg-Hall Mortuary, Talmage, Nebraska","314 Main StreetTalmage, Nebraska 68448Phone: (402) 274-3131"
"Wherry Brothers Mortuaries, Tecumseh, Nebraska","202 N 3rd StreetTecumseh, Nebraska 68450Phone: (402) 335-2921"
"Hamel-Peck-Pelan Funeral Home, Tekamah, Nebraska","1103 J StreetTekamah, Nebraska 68061Phone: (402) 374-1551"
"Brockhaus-Harlan Funeral Home, Tilden, Nebraska","303 E 2nd StreetTilden, Nebraska 68781Phone: (402) 368-5300"
"Herrmann Funeral Chapel, Trenton, Nebraska","302 W B StreetTrenton, Nebraska 69044Phone: 308-334-5511"
"Marshall Funeral Chapels, Union, Nebraska","117 West Main StreetUnion, Nebraska 68455Phone: (402) 263-3400"
"Holmes Funeral Home Inc, Valentine, Nebraska","321 N Wood StreetValentine, Nebraska 69201Phone: (402) 376-2840"
"Sandoz's Chapel Of The Pines, Valentine, Nebraska","North Green StreetValentine, Nebraska 69201Phone: (402) 376-3557"
"ReicHomeuth Funeral Homes Inc, Valley, Nebraska","222 S Mayne StreetValley, Nebraska 68064Phone: (402) 359-2222"
"Nelson Jos J Funeral Home, Valparaison, Nebraska","202 Green StValparaison, Nebraska 68070Phone: (402) 665-3111"
"Wadlow-Rozanek Colonial Chapel, Valparaison, Nebraska","424 Pine StreetValparaison, Nebraska 68065Phone: (402) 784-2841"
"Brockhaus Funeral Chapel, Verdigre, Nebraska","301 S Main StreetVerdigre, Nebraska 68783Phone: (402) 668-2281"
"Bethany Funeral Home, Vista, Nebraska","8201 Harrison StreetVista, Nebraska 68128Phone: 402-593-6100"
"Pruss Nabity Funeral Home, Wahoo, Nebraska","911 N Linden StreetWahoo, Nebraska 68066Phone: 402-443-3128"
"Svoboda Funeral Home, Wahoo, Nebraska","211 N Linden StreetWahoo, Nebraska 68066Phone: (402) 443-3624"
"The Nebraska Cremation Society, Wahoo, Nebraska","PO Box 127,  911 N Linden StreetWahoo, Nebraska 68066Phone: (402) 200-3366"
"Bressler-Munderloh Funeral Home, Wakefield, Nebraska","510 Oak StreetWakefield, Nebraska 68784Phone: (402) 287-2331"
"Thompson Chapel Funeral Home, Wakefield, Nebraska","399 E 7th StWakefield, Nebraska 68784Phone: (402) 287-2633"
"Munderloh Funeral Home, Walthill, Nebraska","214 Main StreetWalthill, Nebraska 68067Phone: (402) 846-5001"
"Liewer Funeral Home, Wauneta, Nebraska","75 East Wichita AvenueWauneta, Nebraska 69045Phone: (308) 394-5406"
"Brockhaus Funeral Home, Wausa, Nebraska","606 E Norris StreetWausa, Nebraska 68786Phone: 402-586-2778"
"Roper & Sons Funeral Service, Waverly, Nebraska","10851 N 148th StreetWaverly, Nebraska 68462Phone: 402-786-3800"
"Fusselman-Wymore Funeral Homes, Weeping Water, Nebraska","108 N Elm StreetWeeping Water, Nebraska 68463Phone: 402-267-2485"
"Hammons Family Funeral Service, Weeping Water, Nebraska","207 W H StreetWeeping Water, Nebraska 68463Phone: 402-267-5544"
"Kuzelka-Minnick Funeral Homes, West Point, Nebraska","830 S Colfax StreetWest Point, Nebraska 68788Phone: (402) 372-2022"
"Stalp Funeral Home, West Point, Nebraska","121 E Park StreetWest Point, Nebraska 68788Phone: 402-372-2967"
"Gerdes-Meyer Funeral Homes, Western, Nebraska","208 W SumacWestern, Nebraska 68464Phone: 402-433-4111"
"Zajicek Funeral Home Inc, Western, Nebraska","110 S BurchardWestern, Nebraska 68464Phone: (402) 433-2971"
"Zajicek Funeral Home Inc, Wilber, Nebraska","607 W 3rd StreetWilber, Nebraska 68465Phone: (402) 821-3275"
"Banta-Torrey Funeral Home, Wilcox, Nebraska","117 South Main StreetWilcox, Nebraska 68982Phone: (308) 478-5555"
"Winnebago Tribal Mortuary, Winnebago, Nebraska","Po Box 687Winnebago, Nebraska 68071Phone: (402) 878-2515"
